"","Other_Veg","Grass","Shrub","Tree","site_unique","vegetation_type","site_location_name"
"258","0",5.04950495049505,3.46534653465347,0,"NTASSD0014-53564","Grass","NTASSD0014"
"259","0",7.42574257425743,5.34653465346535,1.28712871287129,"NTASSD0015-53565","Grass","NTASSD0015"
"260","0",1.78217821782178,1.68316831683168,0,"NTASSD0016-53566","Grass","NTASSD0016"
"261","0",2.07920792079208,8.11881188118812,0,"NTASSD0017-53561","Shrub","NTASSD0017"
"262","0",5.84158415841584,0,0,"NTASSD0018-53562","Grass","NTASSD0018"
"263","0",2.17821782178218,5.34653465346535,1.38613861386139,"NTASSD0019-53567","Shrub","NTASSD0019"
"264","0",14.7524752475248,1.48514851485149,14.1584158415842,"NTASTU0001-58428","Grass","NTASTU0001"
"265","0",26.5346534653465,2.37623762376238,19.8019801980198,"NTASTU0002-58429","Grass","NTASTU0002"
"266","0",45.049504950495,4.15841584158416,18.019801980198,"NTASTU0003-58430","Grass","NTASTU0003"
"267","0",49.5049504950495,5.54455445544555,19.3069306930693,"NTASTU0004-58426","Shrub","NTASTU0004"
"268","0",28.3168316831683,6.33663366336634,21.4851485148515,"NTASTU0005-58427","Shrub","NTASTU0005"
"269","0",10.6930693069307,33.960396039604,0.99009900990099,"NTATAN0001-58874","Shrub","NTATAN0001"
"270","0",17.6237623762376,29.7029702970297,1.18811881188119,"NTATAN0002-58870","Shrub","NTATAN0002"
"271","0",27.5247524752475,5.04950495049505,0.792079207920792,"NTATAN0003-58871","Shrub","NTATAN0003"
"272","0",24.4554455445545,1.78217821782178,0.693069306930693,"NTATAN0004-58875","Grass","NTATAN0004"
"273","0",10.5940594059406,17.3267326732673,31.6831683168317,"NTTDAB0001-53580","Tree","NTTDAB0001"
"274","0",26.2376237623762,13.8613861386139,37.7227722772277,"NTTDAC0001-53755","Tree","NTTDAC0001"
"275","0",31.4851485148515,15.049504950495,3.86138613861386,"NTTDMR0001-53582","Grass","NTTDMR0001"
"276","0",39.6039603960396,2.87128712871287,7.02970297029703,"NTTDMR0002-53581","Tree","NTTDMR0002"
"277","0",42.970297029703,4.75247524752475,4.35643564356436,"NTTDMR0003-53583","Grass","NTTDMR0003"
"278","0",37.1287128712871,2.72277227722772,9.9009900990099,"NTTMGD0001-53521","Tree","NTTMGD0001"
"279","0",24.7524752475248,12.8712871287129,46.8316831683168,"NTTPCK0001-53584","Tree","NTTPCK0001"
"280","0",22.7722772277228,2.47524752475248,50,"NTTSTU0001-53585","Tree","NTTSTU0001"
"281","4.95049504950495",5.44554455445545,26.2376237623762,33.6633663366337,"QDABBN0001-58730","Grass","QDABBN0001"
"282","0.099009900990099",7.32673267326733,6.53465346534654,42.7722772277228,"QDABBN0002-58741","Grass","QDABBN0002"
"283","0",82.4752475247525,0.792079207920792,0,"QDABBS0001-58708","Grass","QDABBS0001"
"284","0",51.4851485148515,7.92079207920792,0,"QDABBS0002-58703","Shrub","QDABBS0002"
"285","0.297029702970297",17.4257425742574,7.92079207920792,53.0693069306931,"QDABBS0003-58709","Shrub","QDABBS0003"
"286","0",32.7722772277228,4.25742574257426,29.009900990099,"QDABBS0004-58726","Shrub","QDABBS0004"
"287","0",27.9207920792079,2.47524752475248,31.0891089108911,"QDABBS0005-58747","Tree","QDABBS0005"
"288","0",45.4455445544554,0.693069306930693,21.5841584158416,"QDABBS0006-58727","Grass","QDABBS0006"
"289","0",26.7326732673267,5.34653465346535,14.6534653465347,"QDABBS0007-58711","Shrub","QDABBS0007"
"290","0",56.8316831683168,11.0891089108911,9.00990099009901,"QDABBS0008-58728","Tree","QDABBS0008"
"291","0.099009900990099",21.980198019802,8.41584158415842,38.7128712871287,"QDABBS0009-58729","Shrub","QDABBS0009"
"292","0",14.4554455445545,34.6534653465347,38.7128712871287,"QDABBS0010-58963","Tree","QDABBS0010"
"293","0",1.98019801980198,1.28712871287129,7.52475247524752,"QDACHC0001-53592","Tree","QDACHC0001"
"294","0",0.099009900990099,8.01980198019802,10.8910891089109,"QDACHC0002-53593","Shrub","QDACHC0002"
"295","0",5.34653465346535,2.37623762376238,10.5940594059406,"QDACHC0003-53467","Grass","QDACHC0003"
"296","0",13.1130063965885,3.41151385927505,7.56929637526652,"QDACHC0004-53468","Tree","QDACHC0004"
"297","0",7.12871287128713,0.792079207920792,0.99009900990099,"QDACHC0005-53522","Grass","QDACHC0005"
"298","0",9.8019801980198,4.15841584158416,0,"QDACHC0006-53469","Grass","QDACHC0006"
"299","0",7.02970297029703,4.15841584158416,0,"QDACHC0007-53517","Grass","QDACHC0007"
"300","0.99009900990099",0.891089108910891,62.2772277227723,0.495049504950495,"QDACYP0001-58585","Shrub","QDACYP0001"
"301","0",13.7623762376238,54.1584158415842,1.08910891089109,"QDACYP0002-58586","Shrub","QDACYP0002"
"302","0.693069306930693",14.3564356435644,69.9009900990099,0.693069306930693,"QDACYP0003-58587","Shrub","QDACYP0003"
"303","0",29.5049504950495,6.83168316831683,26.039603960396,"QDACYP0004-58588","Shrub","QDACYP0004"
"304","0",36.9306930693069,6.23762376237624,28.4158415841584,"QDACYP0005-58589","Shrub","QDACYP0005"
"305","0",37.1287128712871,7.32673267326733,27.4257425742574,"QDACYP0006-58591","Shrub","QDACYP0006"
"306","0.198019801980198",31.0891089108911,8.91089108910891,41.5841584158416,"QDACYP0007-58592","Shrub","QDACYP0007"
"307","0",16.9306930693069,15.9405940594059,29.9009900990099,"QDACYP0008-58593","Tree","QDACYP0008"
"308","0.495049504950495",38.6138613861386,4.65346534653465,32.5742574257426,"QDACYP0009-58594","Shrub","QDACYP0009"
"309","0",86.3366336633663,2.97029702970297,0.198019801980198,"QDACYP0010-58595","Grass","QDACYP0010"
"310","0.198019801980198",42.4752475247525,4.05940594059406,30.4950495049505,"QDACYP0011-58596","Grass","QDACYP0011"
"311","0",0.33003300330033,21.4521452145215,72.2772277227723,"QDACYP0012-58597","Tree","QDACYP0012"
"312","0",39.8019801980198,3.06930693069307,31.4851485148515,"QDACYP0013-58598","Grass","QDACYP0013"
"313","0",40.6930693069307,3.86138613861386,35.6435643564356,"QDACYP0014-58599","Grass","QDACYP0014"
"314","0",42.5742574257426,0.396039603960396,24.7524752475248,"QDACYP0015-58600","Grass","QDACYP0015"
"315","0",7.52475247524752,18.1188118811881,54.0594059405941,"QDACYP0016-58601","Grass","QDACYP0016"
"316","0",15.4455445544554,38.8118811881188,21.7821782178218,"QDACYP0017-58602","Shrub","QDACYP0017"
"317","0",9.8019801980198,30.5940594059406,33.7623762376238,"QDACYP0018-58603","Grass","QDACYP0018"
"318","0",26.7326732673267,36.1386138613861,4.65346534653465,"QDACYP0019-58604","Tree","QDACYP0019"
"319","0",8.01980198019802,20.3960396039604,39.3069306930693,"QDACYP0020-58615","Grass","QDACYP0020"
"320","0",16.7992047713718,7.65407554671968,48.3101391650099,"QDACYP0021-58606","Shrub","QDACYP0021"
"321","0",29.8019801980198,5.04950495049505,37.2277227722772,"QDACYP0022-58607","Shrub","QDACYP0022"
"322","0",28.9108910891089,3.96039603960396,41.4851485148515,"QDACYP0023-58608","Tree","QDACYP0023"
"323","0",19.2079207920792,3.06930693069307,48.4158415841584,"QDACYP0024-58609","Tree","QDACYP0024"
"324","0",67.029702970297,0.792079207920792,4.45544554455445,"QDADEU0001-58888","Grass","QDADEU0001"
"325","0",57.4257425742574,0.891089108910891,3.46534653465347,"QDADEU0002-58962","Grass","QDADEU0002"
"326","0",17.3267326732673,24.8514851485149,17.5247524752475,"QDADEU0003-58898","Shrub","QDADEU0003"
"327","0",25.6435643564356,24.0594059405941,14.6534653465347,"QDADEU0004-58964","Grass","QDADEU0004"
"328","0",33.5643564356436,18.9108910891089,4.75247524752475,"QDADEU0005-58889","Tree","QDADEU0005"
"329","0",25.6435643564356,12.6732673267327,14.8514851485149,"QDADEU0006-58965","Grass","QDADEU0006"
"330","0",56.3366336633663,0.396039603960396,0,"QDAEIU0001-53470","Grass","QDAEIU0001"
"331","0",46.2376237623762,0.099009900990099,7.62376237623762,"QDAEIU0002-53523","Tree","QDAEIU0002"
"332","0",47.5479744136461,0.533049040511727,4.58422174840085,"QDAEIU0003-53471","Grass","QDAEIU0003"
"333","0",82.1782178217822,1.58415841584158,9.7029702970297,"QDAEIU0003-59149","Tree","QDAEIU0003"
"334","0",69.5049504950495,0.198019801980198,10.2970297029703,"QDAEIU0004-53524","Grass","QDAEIU0004"
"335","0",6.23762376237624,0,0.297029702970297,"QDAEIU0005-53472","Grass","QDAEIU0005"
"336","0",13.1683168316832,2.47524752475248,40.0990099009901,"QDAEIU0006-53473","Tree","QDAEIU0006"
"337","0",12.970297029703,6.03960396039604,50.5940594059406,"QDAEIU0006-58966","Shrub","QDAEIU0006"
"338","0",11.980198019802,4.35643564356436,39.7029702970297,"QDAEIU0007-53474","Shrub","QDAEIU0007"
"339","0",11.8730808597748,6.55066530194473,44.3193449334698,"QDAEIU0007-58902","Shrub","QDAEIU0007"
"340","0",32.6262626262626,28.6868686868687,6.26262626262626,"QDAEIU0008-58882","Tree","QDAEIU0008"
"341","0",70.8910891089109,5.24752475247525,3.46534653465347,"QDAEIU0009-58881","Grass","QDAEIU0009"
"342","0",22.9930624380575,13.3795837462834,27.9484638255699,"QDAEIU0010-58883","Tree","QDAEIU0010"
"343","0",12.3762376237624,19.7029702970297,11.8811881188119,"QDAGUP0001-53526","Shrub","QDAGUP0001"
"344","0",8.11881188118812,6.73267326732673,16.2376237623762,"QDAGUP0002-53475","Grass","QDAGUP0002"
"345","0",6.23762376237624,8.51485148514852,17.4257425742574,"QDAGUP0003-53527","Shrub","QDAGUP0003"
"346","0",2.87128712871287,4.95049504950495,13.3663366336634,"QDAGUP0004-53476","Shrub","QDAGUP0004"
"347","0",0.198019801980198,16.8316831683168,24.3564356435644,"QDAGUP0005-53528","Tree","QDAGUP0005"
"348","0",0.198019801980198,10.5940594059406,12.1782178217822,"QDAGUP0006-53477","Tree","QDAGUP0006"
"349","0",42.3762376237624,0.198019801980198,0,"QDAGUP0007-53478","Grass","QDAGUP0007"
"350","0",15.2475247524752,15.7425742574257,12.3762376237624,"QDAGUP0008-53529","Shrub","QDAGUP0008"
"351","0",47.2277227722772,0.396039603960396,0.396039603960396,"QDAGUP0009-53530","Grass","QDAGUP0009"
"352","0",4.15841584158416,19.7029702970297,3.06930693069307,"QDAGUP0010-53479","Grass","QDAGUP0010"
"353","0",19.009900990099,11.2871287128713,19.1089108910891,"QDAGUP0011-53531","Tree","QDAGUP0011"
"354","0",20.8910891089109,1.78217821782178,2.57425742574257,"QDAGUP0012-53525","Grass","QDAGUP0012"
"355","0",24.2574257425743,0.198019801980198,0.198019801980198,"QDAGUP0013-53532","Grass","QDAGUP0013"
"356","0",47.5247524752475,0,0,"QDAGUP0014-53480","Grass","QDAGUP0014"
"357","0",61.980198019802,0.99009900990099,0,"QDAGUP0015-53533","Grass","QDAGUP0015"
"358","0",40.3960396039604,3.16831683168317,9.00990099009901,"QDAGUP0016-53481","Tree","QDAGUP0016"
"359","1.28712871287129",39.1089108910891,5.94059405940594,0,"QDAGUP0017-53568","Shrub","QDAGUP0017"
"360","0",25.2475247524752,5.84158415841584,21.2871287128713,"QDAGUP0018-53482","Shrub","QDAGUP0018"
"361","0",18.8118811881188,10.4950495049505,0,"QDAGUP0019-53534","Grass","QDAGUP0019"
"362","0",48.2178217821782,8.31683168316832,0,"QDAGUP0020-53483","Shrub","QDAGUP0020"
"363","0",3.86138613861386,13.7623762376238,18.6138613861386,"QDAGUP0021-53535","Grass","QDAGUP0021"
"364","0",21.6831683168317,13.2673267326733,0,"QDAGUP0022-53484","Grass","QDAGUP0022"
"365","0",58.2178217821782,0,0,"QDAGUP0023-53536","Grass","QDAGUP0023"
"366","0",9.6039603960396,8.51485148514852,0,"QDAGUP0024-53485","Grass","QDAGUP0024"
"367","0",24.950495049505,6.13861386138614,13.2673267326733,"QDAGUP0025-53537","Shrub","QDAGUP0025"
"368","0",36.1587982832618,6.00858369098712,4.82832618025751,"QDAGUP0026-53486","Shrub","QDAGUP0026"
"369","0",0.198019801980198,7.92079207920792,47.6237623762376,"QDAGUP0027-53538","Shrub","QDAGUP0027"
"370","0",0.891089108910891,23.0693069306931,25.6435643564356,"QDAGUP0028-53487","Tree","QDAGUP0028"
"371","0",15.8415841584158,8.11881188118812,2.37623762376238,"QDAGUP0029-53488","Shrub","QDAGUP0029"
"372","0",85.2475247524752,0.792079207920792,10.0990099009901,"QDAGUP0029-59025","Grass","QDAGUP0029"
"373","0",18.6138613861386,7.02970297029703,7.42574257425743,"QDAGUP0030-53489","Tree","QDAGUP0030"
"374","0",17.3267326732673,4.05940594059406,8.81188118811881,"QDAGUP0031-53490","Tree","QDAGUP0031"
"375","0",75.8415841584158,1.88118811881188,15.5445544554455,"QDAGUP0031-59142","Grass","QDAGUP0031"
"376","0",77.1287128712871,3.96039603960396,16.9306930693069,"QDAGUP0032-59143","Grass","QDAGUP0032"
"377","0",31.4851485148515,0.99009900990099,0,"QDAMGD0001-53586","Grass","QDAMGD0001"
"378","0",20.3960396039604,3.66336633663366,13.7623762376238,"QDAMGD0002-53587","Shrub","QDAMGD0002"
"379","0",40.7920792079208,0,0,"QDAMGD0003-53491","Grass","QDAMGD0003"
"380","0",10.8910891089109,6.43564356435644,9.20792079207921,"QDAMGD0004-53588","Tree","QDAMGD0004"
"381","0.099009900990099",22.2772277227723,3.86138613861386,12.5742574257426,"QDAMGD0005-53589","Shrub","QDAMGD0005"
"382","0",24.2574257425743,0,0,"QDAMGD0006-53492","Grass","QDAMGD0006"
"383","0",25.3465346534653,0.495049504950495,0.792079207920792,"QDAMGD0007-53590","Grass","QDAMGD0007"
"384","0",20.8910891089109,0,0,"QDAMGD0008-53493","Grass","QDAMGD0008"
"385","0",7.12871287128713,2.47524752475248,0,"QDAMGD0009-53494","Grass","QDAMGD0009"
"386","9.5049504950495",7.72277227722772,11.980198019802,13.3663366336634,"QDAMGD0010-53591","Grass","QDAMGD0010"
"387","0",13.7623762376238,0.297029702970297,0,"QDAMGD0011-53495","Grass","QDAMGD0011"
"388","0.198019801980198",1.78217821782178,16.6336633663366,4.05940594059406,"QDAMGD0012-53496","Tree","QDAMGD0012"
"389","0",13.4653465346535,0.198019801980198,0,"QDAMGD0013-53539","Grass","QDAMGD0013"
"390","0",14.2574257425743,0,0,"QDAMGD0014-53497","Grass","QDAMGD0014"
"391","0",3.36967294350842,1.78394449950446,9.21704658077304,"QDAMGD0015-53540","Tree","QDAMGD0015"
"392","0.099009900990099",7.02970297029703,2.87128712871287,8.41584158415842,"QDAMGD0016-53498","Tree","QDAMGD0016"
"393","0",19.9009900990099,0.099009900990099,0,"QDAMGD0017-53499","Grass","QDAMGD0017"
"394","0",37.6237623762376,0,0,"QDAMGD0018-53541","Grass","QDAMGD0018"
"395","0",18.7128712871287,0,0,"QDAMGD0019-53542","Grass","QDAMGD0019"
"396","0",5.34653465346535,0.396039603960396,16.4356435643564,"QDAMGD0020-53500","Grass","QDAMGD0020"
"397","0",18.1188118811881,0,0,"QDAMGD0021-53543","Grass","QDAMGD0021"
"398","0",16.8316831683168,0.297029702970297,0,"QDAMGD0022-53501","Grass","QDAMGD0022"
"399","0",32.3762376237624,6.83168316831683,14.8514851485149,"QDAMGD0023-53544","Shrub","QDAMGD0023"
"400","0",5.94059405940594,0.396039603960396,1.18811881188119,"QDAMGD0024-53502","Grass","QDAMGD0024"
"401","0",0.495049504950495,4.85148514851485,22.3762376237624,"QDAMGD0025-53545","Shrub","QDAMGD0025"
"402","0",0.99009900990099,3.96039603960396,16.1386138613861,"QDAMGD0026-53503","Shrub","QDAMGD0026"
"403","0",30.990099009901,1.98019801980198,0.099009900990099,"QDAMGD0027-56936","Grass","QDAMGD0027"
"404","0",39.7029702970297,0.594059405940594,0,"QDAMGD0028-56937","Grass","QDAMGD0028"
"405","0",4.65346534653465,2.37623762376238,1.98019801980198,"QDAMII0001-53504","Grass","QDAMII0001"
"406","0",20.0990099009901,3.26732673267327,3.26732673267327,"QDAMII0002-53546","Tree","QDAMII0002"
"407","0",0.891089108910891,15.3465346534653,43.6633663366337,"QDAMUL0001-53594","Tree","QDAMUL0001"
"408","0",0,0,48.8118811881188,"QDAMUL0002-53505","Tree","QDAMUL0002"
"409","0",2.77227722772277,6.13861386138614,44.5544554455446,"QDAMUL0003-53595","Shrub","QDAMUL0003"
"410","0",5.14851485148515,2.87128712871287,81.3861386138614,"QDASEQ0001-58960","Tree","QDASEQ0001"
"411","0.099009900990099",93.7623762376238,2.57425742574257,0,"QDASEQ0002-58745","Grass","QDASEQ0002"
"412","0",5.04950495049505,2.37623762376238,80.5940594059406,"QDASEQ0003-58961","Tree","QDASEQ0003"
"413","0",5.14851485148515,6.23762376237624,72.3762376237624,"QDASEQ0004-58885","Tree","QDASEQ0004"
"414","0",32.0499479708637,1.87304890738814,0,"QDASSD0001-53756","Grass","QDASSD0001"
"415","0",40.5940594059406,3.16831683168317,0,"QDASSD0001-57621","Grass","QDASSD0001"
"416","0",44.8959365708622,3.46878097125867,0,"QDASSD0001-58680","Grass","QDASSD0001"
"417","0",48.3910891089109,0.123762376237624,1.23762376237624,"QDASSD0001-58925","Grass","QDASSD0001"
"418","0",12.2772277227723,5.74257425742574,2.67326732673267,"QDASSD0002-53757","Shrub","QDASSD0002"
"419","0",23.8613861386139,6.83168316831683,2.87128712871287,"QDASSD0002-57622","Shrub","QDASSD0002"
"420","0",31.615460852329,5.45094152626363,1.28840436075322,"QDASSD0002-58681","Shrub","QDASSD0002"
"421","0",28.4158415841584,4.45544554455445,2.77227722772277,"QDASSD0002-58907","Shrub","QDASSD0002"
"422","0",10.3960396039604,8.11881188118812,6.43564356435644,"QDASSD0003-56912","Shrub","QDASSD0003"
"423","0",24.2334322453017,12.0672601384768,2.76953511374876,"QDASSD0003-57623","Grass","QDASSD0003"
"424","0",31.3861386138614,1.78217821782178,8.51485148514852,"QDASSD0003-58682","Tree","QDASSD0003"
"425","0",16.5934065934066,3.40659340659341,9.67032967032967,"QDASSD0003-58908","Tree","QDASSD0003"
"426","0",34.0594059405941,0.99009900990099,0,"QDASSD0004-56913","Grass","QDASSD0004"
"427","0",48.9108910891089,1.78217821782178,0,"QDASSD0004-57624","Grass","QDASSD0004"
"428","0",56.5346534653465,2.07920792079208,0,"QDASSD0004-58683","Grass","QDASSD0004"
"429","0",60.1980198019802,4.65346534653465,0,"QDASSD0004-58909","Grass","QDASSD0004"
"430","0",0.594059405940594,6.83168316831683,11.0891089108911,"QDASSD0005-56914","Shrub","QDASSD0005"
"431","0",22.6622662266227,14.6314631463146,6.49064906490649,"QDASSD0005-57625","Tree","QDASSD0005"
"432","0",3.56435643564356,10.1980198019802,10.4950495049505,"QDASSD0005-58684","Grass","QDASSD0005"
"433","0",18.3168316831683,5.24752475247525,0,"QDASSD0006-56915","Shrub","QDASSD0006"
"434","0",45.5445544554455,9.6039603960396,0,"QDASSD0006-57626","Shrub","QDASSD0006"
"435","0",30.3960396039604,3.26732673267327,0,"QDASSD0006-58685","Grass","QDASSD0006"
"436","0",24.7524752475248,5.94059405940594,0,"QDASSD0006-58911","Shrub","QDASSD0006"
"437","0",10.3960396039604,3.86138613861386,12.8712871287129,"QDASSD0007-56916","Shrub","QDASSD0007"
"438","0",31.980198019802,7.12871287128713,12.2772277227723,"QDASSD0007-57627","Shrub","QDASSD0007"
"439","0",15.3465346534653,2.57425742574257,9.10891089108911,"QDASSD0007-58686","Tree","QDASSD0007"
"440","0",4.55445544554455,4.55445544554455,8.61386138613861,"QDASSD0007-58906","Tree","QDASSD0007"
"441","0",29.9009900990099,9.10891089108911,0.099009900990099,"QDASSD0008-56917","Shrub","QDASSD0008"
"442","0",45.6435643564356,16.3366336633663,0,"QDASSD0008-57628","Grass","QDASSD0008"
"443","0",37.029702970297,5.14851485148515,0,"QDASSD0008-58687","Shrub","QDASSD0008"
"444","0",16.9306930693069,0.693069306930693,17.4257425742574,"QDASSD0009-56918","Tree","QDASSD0009"
"445","0.693069306930693",31.0891089108911,0.792079207920792,19.4059405940594,"QDASSD0009-57629","Grass","QDASSD0009"
"446","5.34653465346535",42.6732673267327,0.495049504950495,20.990099009901,"QDASSD0009-58688","Grass","QDASSD0009"
"447","0.396039603960396",40.7920792079208,5.04950495049505,22.3762376237624,"QDASSD0009-58913","Shrub","QDASSD0009"
"448","0",2.18037661050545,1.48662041625372,6.54112983151635,"QDASSD0010-56919","Tree","QDASSD0010"
"449","0",31.6831683168317,13.8613861386139,5.84158415841584,"QDASSD0010-58689","Tree","QDASSD0010"
"450","0",17.3267326732673,9.20792079207921,13.2673267326733,"QDASSD0010-58926","Shrub","QDASSD0010"
"451","0",8.01980198019802,2.57425742574257,8.41584158415842,"QDASSD0011-56920","Tree","QDASSD0011"
"452","0",11.3861386138614,6.03960396039604,5.24752475247525,"QDASSD0011-57631","Shrub","QDASSD0011"
"453","0",1.98019801980198,6.33663366336634,10.8910891089109,"QDASSD0011-58690","Shrub","QDASSD0011"
"454","0",2.97029702970297,2.97029702970297,11.5841584158416,"QDASSD0011-58927","Shrub","QDASSD0011"
"455","0",6.73267326732673,6.73267326732673,0.891089108910891,"QDASSD0012-56921","Shrub","QDASSD0012"
"456","0",45.5445544554455,11.0891089108911,0.99009900990099,"QDASSD0012-57632","Grass","QDASSD0012"
"457","0",22.7722772277228,11.7821782178218,1.38613861386139,"QDASSD0012-58691","Grass","QDASSD0012"
"458","0",14.3564356435644,11.8811881188119,1.88118811881188,"QDASSD0012-58928","Grass","QDASSD0012"
"459","0",6.03960396039604,15.3465346534653,0.099009900990099,"QDASSD0013-56922","Grass","QDASSD0013"
"460","0",16.8316831683168,15.049504950495,0.594059405940594,"QDASSD0013-57633","Grass","QDASSD0013"
"461","0",22.7722772277228,15.4455445544554,0,"QDASSD0013-58692","Grass","QDASSD0013"
"462","0",4.95049504950495,1.88118811881188,15.7425742574257,"QDASSD0013-58929","Grass","QDASSD0013"
"463","0",12.4752475247525,3.86138613861386,1.78217821782178,"QDASSD0014-56923","Shrub","QDASSD0014"
"464","0",26.2376237623762,5.94059405940594,0.594059405940594,"QDASSD0014-57634","Shrub","QDASSD0014"
"465","0",25.049504950495,3.16831683168317,1.88118811881188,"QDASSD0014-58693","Shrub","QDASSD0014"
"466","0",42.1342134213421,5.28052805280528,2.09020902090209,"QDASSD0014-58930","Shrub","QDASSD0014"
"467","0",17.029702970297,11.5841584158416,0.198019801980198,"QDASSD0015-56924","Grass","QDASSD0015"
"468","0",25.3465346534653,6.23762376237624,2.07920792079208,"QDASSD0015-57635","Shrub","QDASSD0015"
"469","0",20.4950495049505,7.72277227722772,0.099009900990099,"QDASSD0015-58694","Shrub","QDASSD0015"
"470","0",0.099009900990099,19.7029702970297,0.396039603960396,"SAABHC0001-58578","Shrub","SAABHC0001"
"471","0",0.396039603960396,27.1287128712871,0,"SAABHC0001-58793","Shrub","SAABHC0001"
"472","0",0.099009900990099,15.2475247524752,5.34653465346535,"SAABHC0002-58563","Tree","SAABHC0002"
"473","0.198019801980198",0,14.8514851485149,4.25742574257426,"SAABHC0002-58794","Tree","SAABHC0002"
"474","0",4.15841584158416,6.93069306930693,0,"SAABHC0003-58577","Shrub","SAABHC0003"
"475","0",5.84158415841584,10.2970297029703,0,"SAABHC0003-58795","Grass","SAABHC0003"
"476","0",0,19.8019801980198,24.8514851485149,"SAABHC0004-58564","Tree","SAABHC0004"
"477","0.198019801980198",0,22.8712871287129,21.6831683168317,"SAABHC0004-58796","Shrub","SAABHC0004"
"478","0",0.099009900990099,9.40594059405941,0,"SAABHC0005-58797","Shrub","SAABHC0005"
"479","0",0.099009900990099,7.42574257425743,0,"SAABHC0006-58798","Shrub","SAABHC0006"
"480","0",11.3861386138614,7.02970297029703,0,"SAACHC0003-59053","Shrub","SAACHC0003"
"481","0",16.4356435643564,3.26732673267327,0,"SAACHC0004-59054","Shrub","SAACHC0004"
"482","0",1.58415841584158,5.04950495049505,6.83168316831683,"SAACHC0005-59055","Tree","SAACHC0005"
"483","0",3.66336633663366,3.66336633663366,8.11881188118812,"SAACHC0006-59039","Tree","SAACHC0006"
"484","0",5.54455445544555,10,2.57425742574257,"SAACHC0008-58969","Grass","SAACHC0008"
"485","0",7.72277227722772,11.7821782178218,4.25742574257426,"SAACHC0009-59012","Grass","SAACHC0009"
"486","0",5.14851485148515,15.4455445544554,1.28712871287129,"SAACHC0010-58970","Grass","SAACHC0010"
"487","0",4.15841584158416,18.7128712871287,1.88118811881188,"SAACHC0011-59018","Grass","SAACHC0011"
"488","0",13.0693069306931,9.20792079207921,0,"SAACHC0012-59022","Shrub","SAACHC0012"
"489","0",13.2673267326733,11.3861386138614,0.297029702970297,"SAACHC0014-59019","Grass","SAACHC0014"
"490","0",33.6633663366337,39.009900990099,0,"SAAEYB0001-57637","Shrub","SAAEYB0001"
"491","0",12.1782178217822,32.7722772277228,15.9405940594059,"SAAEYB0002-58852","Shrub","SAAEYB0002"
"492","0",9.30693069306931,30.8910891089109,44.3564356435644,"SAAEYB0003-58853","Grass","SAAEYB0003"
"493","10.0990099009901",2.37623762376238,41.1881188118812,35.6435643564356,"SAAEYB0004-58846","Shrub","SAAEYB0004"
"494","0",7.02970297029703,28.1188118811881,38.9108910891089,"SAAEYB0005-58851","Grass","SAAEYB0005"
"495","0.099009900990099",0.99009900990099,39.8019801980198,43.3663366336634,"SAAEYB0006-58850","Tree","SAAEYB0006"
"496","0",5.24752475247525,32.3762376237624,33.8613861386139,"SAAEYB0007-58848","Grass","SAAEYB0007"
"497","0",4.05940594059406,48.1188118811881,27.1287128712871,"SAAEYB0008-58849","Shrub","SAAEYB0008"
"498","0",2.27722772277228,29.9009900990099,33.5643564356436,"SAAEYB0009-58841","Tree","SAAEYB0009"
"499","0",4.75247524752475,44.8514851485149,32.5742574257426,"SAAEYB0010-58842","Shrub","SAAEYB0010"
"500","0",1.08910891089109,40.3960396039604,49.009900990099,"SAAEYB0011-58847","Tree","SAAEYB0011"
"501","0",8.71287128712871,40.5940594059406,31.2871287128713,"SAAEYB0012-58840","Grass","SAAEYB0012"
"502","0",0.594059405940594,55.9405940594059,29.6039603960396,"SAAEYB0013-58845","Shrub","SAAEYB0013"
"503","0",4.45544554455445,37.8217821782178,34.950495049505,"SAAEYB0015-58915","Grass","SAAEYB0015"
"504","0",1.38613861386139,13.7623762376238,59.8019801980198,"SAAEYB0016-58916","Tree","SAAEYB0016"
"505","0",17.1287128712871,38.9108910891089,0,"SAAEYB0021-58834","Shrub","SAAEYB0021"
"506","0",3.66699702675917,43.211100099108,6.14469772051536,"SAAEYB0022-58839","Tree","SAAEYB0022"
"507","0",5.94059405940594,34.3564356435644,0.594059405940594,"SAAEYB0023-58835","Grass","SAAEYB0023"
"508","0",11.7821782178218,45.9405940594059,0,"SAAEYB0024-58836","Shrub","SAAEYB0024"
"509","0",17.6237623762376,45.1485148514852,2.77227722772277,"SAAEYB0025-58844","Shrub","SAAEYB0025"
"510","0",13.5643564356436,49.4059405940594,0.594059405940594,"SAAEYB0026-58843","Shrub","SAAEYB0026"
"511","0",5.14851485148515,64.950495049505,0,"SAAEYB0027-58854","Shrub","SAAEYB0027"
"512","0",6.13861386138614,13.0693069306931,0,"SAAEYB0028-58829","Grass","SAAEYB0028"
"513","0",13.2673267326733,5.44554455445545,0,"SAAEYB0029-58855","Shrub","SAAEYB0029"
"514","0",0.792079207920792,22.4752475247525,13.0693069306931,"SAAEYB0030-58856","Shrub","SAAEYB0030"
"515","0",0,25.1485148514851,5.74257425742574,"SAAEYB0031-58884","Tree","SAAEYB0031"
"516","0",16.5346534653465,6.23762376237624,5.84158415841584,"SAAEYB0032-58899","Shrub","SAAEYB0032"
